Unnamed: 0,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,combined_information
4257.0,Kimberly Peirce,Alicia Goranson,Brendan Sexton III,Jeannetta Arnette,Biography Crime Drama Romance,Boys Don't Cry,Alicia Goranson Brendan Sexton III Jeannetta Arnette Kimberly Peirce Biography Crime Drama Romance
4258.0,Chris Kentis,Eric Sheffer Stevens,Julia Taylor Ross,Adam Trese,Drama Horror Mystery Thriller,Silent House,Eric Sheffer Stevens Julia Taylor Ross Adam Trese Chris Kentis Drama Horror Mystery Thriller
4259.0,Florian Henckel von Donnersmarck,Sebastian Koch,Ulrich Mühe,Martina Gedeck,Drama Thriller,The Lives of Others,Sebastian Koch Ulrich Mühe Martina Gedeck Florian Henckel von Donnersmarck Drama Thriller
4260.0,Alex Kendrick,Ben Davies,Alex Kendrick,T.C. Stallings,Drama,Courageous,Ben Davies Alex Kendrick T.C. Stallings Alex Kendrick Drama
4261.0,Robert Rossen,George C. Scott,Jackie Gleason,Murray Hamilton,Drama Sport,The Hustler,George C. Scott Jackie Gleason Murray Hamilton Robert Rossen Drama Sport
4262.0,Jack Conway,Hedy Lamarr,Spencer Tracy,Claudette Colbert,Adventure Drama Romance Western,Boom Town,Hedy Lamarr Spencer Tracy Claudette Colbert Jack Conway Adventure Drama Romance Western
4263.0,Sylvain Chomet,Michel Robin,Charles Linton,Béatrice Bonifassi,Animation Comedy Drama,The Triplets of Belleville,Michel Robin Charles Linton Béatrice Bonifassi Sylvain Chomet Animation Comedy Drama
4264.0,Chris Eyre,Michael Greyeyes,Irene Bedard,Gary Farmer,Comedy Drama,Smoke Signals,Michael Greyeyes Irene Bedard Gary Farmer Chris Eyre Comedy Drama
4265.0,Shari Springer Berman,Josh Hutcherson,James Urbaniak,Daniel Tay,Biography Comedy Drama,American Splendor,Josh Hutcherson James Urbaniak Daniel Tay Shari Springer Berman Biography Comedy Drama
4266.0,Richard Linklater,Vernon Dobtcheff,Albert Delpy,Marie Pillet,Drama Romance,Before Sunset,Vernon Dobtcheff Albert Delpy Marie Pillet Richard Linklater Drama Romance
4267.0,Alejandro G. Iñárritu,Adriana Barraza,Jorge Salinas,Goya Toledo,Drama Thriller,Amores Perros,Adriana Barraza Jorge Salinas Goya Toledo Alejandro G. Iñárritu Drama Thriller
4268.0,Catherine Hardwicke,Holly Hunter,Sarah Clarke,Kip Pardue,Drama,Thirteen,Holly Hunter Sarah Clarke Kip Pardue Catherine Hardwicke Drama
4269.0,Elia Kazan,Dean Stockwell,Celeste Holm,John Garfield,Drama Romance,Gentleman's Agreement,Dean Stockwell Celeste Holm John Garfield Elia Kazan Drama Romance
4270.0,Debra Granik,Jennifer Lawrence,Shelley Waggener,Lauren Sweetser,Drama,Winter's Bone,Jennifer Lawrence Shelley Waggener Lauren Sweetser Debra Granik Drama
4271.0,Kevin Macdonald,Nicholas Aaron,Brendan Mackey,Joe Simpson,Adventure Documentary Drama Sport,Touching the Void,Nicholas Aaron Brendan Mackey Joe Simpson Kevin Macdonald Adventure Documentary Drama Sport
4272.0,Henry King,Tyrone Power,Don Ameche,John Carradine,Drama Musical Romance,Alexander's Ragtime Band,Tyrone Power Don Ameche John Carradine Henry King Drama Musical Romance
4273.0,Miranda July,Najarra Townsend,Brad William Henke,Miranda July,Comedy Drama,Me and You and Everyone We Know,Najarra Townsend Brad William Henke Miranda July Miranda July Comedy Drama
4274.0,Charles Ferguson,Matt Damon,George W. Bush,Barney Frank,Crime Documentary,Inside Job,Matt Damon George W. Bush Barney Frank Charles Ferguson Crime Documentary
4275.0,Max Joseph,Vanessa Lengies,Emily Ratajkowski,Jonny Weston,Drama Music Romance,We Are Your Friends,Vanessa Lengies Emily Ratajkowski Jonny Weston Max Joseph Drama Music Romance
4276.0,Jim Jarmusch,Henry Silva,Gano Grills,Richard Portnow,Action Crime Drama Thriller,Ghost Dog: The Way of the Samurai,Henry Silva Gano Grills Richard Portnow Jim Jarmusch Action Crime Drama Thriller
4277.0,David Ayer,J.K. Simmons,Christian Bale,Noel Gugliemi,Action Crime Drama Thriller,Harsh Times,J.K. Simmons Christian Bale Noel Gugliemi David Ayer Action Crime Drama Thriller
4278.0,Jerry Jameson,David Oyelowo,Leonor Varela,Sydelle Noel,Crime Drama Thriller,Captive,David Oyelowo Leonor Varela Sydelle Noel Jerry Jameson Crime Drama Thriller
4279.0,Steven Soderbergh,Julia Roberts,Enrico Colantoni,Blair Underwood,Comedy Romance,Full Frontal,Julia Roberts Enrico Colantoni Blair Underwood Steven Soderbergh Comedy Romance
4280.0,Kevin Tenney,Kathleen Wilhoite,Tawny Kitaen,Rose Marie,Horror Mystery Thriller,Witchboard,Kathleen Wilhoite Tawny Kitaen Rose Marie Kevin Tenney Horror Mystery Thriller
4281.0,unknown,Stephen Colbert,Amy Sedaris,Maria Thayer,Comedy,Strangers with Candy            ,Stephen Colbert Amy Sedaris Maria Thayer unknown Comedy
4282.0,Kenneth Branagh,Julie Christie,Brian Blessed,Richard Briers,Drama,Hamlet,Julie Christie Brian Blessed Richard Briers Kenneth Branagh Drama
4283.0,John Cameron Mitchell,Sook-Yin Lee,Peter Stickles,Raphael Barker,Comedy Drama Romance,Shortbus,Sook-Yin Lee Peter Stickles Raphael Barker John Cameron Mitchell Comedy Drama Romance
4284.0,Ari Folman,Ari Folman,Ronny Dayag,Zahava Solomon,Animation Biography Documentary Drama History War,Waltz with Bashir,Ari Folman Ronny Dayag Zahava Solomon Ari Folman Animation Biography Documentary Drama History War
4285.0,Gary Rogers,Noah Danby,Kirby Heyborne,Bruce Newbold,Adventure,"The Book of Mormon Movie, Volume 1: The Journey",Noah Danby Kirby Heyborne Bruce Newbold Gary Rogers Adventure
4286.0,Charles Ferguson,Campbell Scott,Dick Cheney,Donald Rumsfeld,Documentary War,No End in Sight,Campbell Scott Dick Cheney Donald Rumsfeld Charles Ferguson Documentary War
4287.0,Marielle Heller,Alexander Skarsgård,David Fine,Austin Lyon,Drama Romance,The Diary of a Teenage Girl,Alexander Skarsgård David Fine Austin Lyon Marielle Heller Drama Romance
4288.0,unknown,Anne Hathaway,Jon Tenney,Debrah Farentino,Comedy Drama Romance,Get Real            ,Anne Hathaway Jon Tenney Debrah Farentino unknown Comedy Drama Romance
4289.0,David Sington,John F. Kennedy,Buzz Aldrin,Neil Armstrong,Documentary History,In the Shadow of the Moon,John F. Kennedy Buzz Aldrin Neil Armstrong David Sington Documentary History
4290.0,Kelly Reichardt,Bruce Greenwood,Zoe Kazan,Shirley Henderson,Drama Western,Meek's Cutoff,Bruce Greenwood Zoe Kazan Shirley Henderson Kelly Reichardt Drama Western
4291.0,Fenton Bailey,Hugh M. Hefner,Bill Maher,Linda Lovelace,Biography Documentary History,Inside Deep Throat,Hugh M. Hefner Bill Maher Linda Lovelace Fenton Bailey Biography Documentary History
4292.0,Bob Giraldi,Danny Aiello,Manny Perez,Ajay Naidu,Crime Drama Romance,Dinner Rush,Danny Aiello Manny Perez Ajay Naidu Bob Giraldi Crime Drama Romance
4293.0,Jill Sprecher,Alanna Ubach,Bob Balaban,Jamie Kennedy,Comedy Drama,Clockwatchers,Alanna Ubach Bob Balaban Jamie Kennedy Jill Sprecher Comedy Drama
4294.0,Huck Botko,Matt Bennett,Krysta Rodriguez,Zack Pearlman,Comedy,The Virginity Hit,Matt Bennett Krysta Rodriguez Zack Pearlman Huck Botko Comedy
4295.0,Luc Besson,Christopher Lambert,Isabelle Adjani,Jean-Hugues Anglade,Comedy Drama Thriller,Subway,Christopher Lambert Isabelle Adjani Jean-Hugues Anglade Luc Besson Comedy Drama Thriller
4296.0,David Duchovny,Robin Williams,Mark Margolis,Frank Langella,Comedy Drama,House of D,Robin Williams Mark Margolis Frank Langella David Duchovny Comedy Drama
4297.0,Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,John Hensley,Comedy Fantasy Horror Thriller,Teeth,Jess Weixler Nathan Parsons John Hensley Mitchell Lichtenstein Comedy Fantasy Horror Thriller
4298.0,Lance Mungia,Jeffrey Falcon,Stephane Gauger,Kim De Angelo,Action Adventure Comedy Drama Music Sci-Fi,Six-String Samurai,Jeffrey Falcon Stephane Gauger Kim De Angelo Lance Mungia Action Adventure Comedy Drama Music Sci-Fi
4299.0,Kundan Shah,Karisma Kapoor,Bobby Deol,Shakti Kapoor,Action Comedy Romance Thriller,Hum To Mohabbat Karega,Karisma Kapoor Bobby Deol Shakti Kapoor Kundan Shah Action Comedy Romance Thriller
4300.0,Michael Dowse,Paul Kaye,Neil Maskell,Kate Magowan,Biography Comedy Drama Music,It's All Gone Pete Tong,Paul Kaye Neil Maskell Kate Magowan Michael Dowse Biography Comedy Drama Music
4301.0,Hue Rhodes,Peter Dinklage,Steve Buscemi,Romany Malco,Comedy Drama,Saint John of Las Vegas,Peter Dinklage Steve Buscemi Romany Malco Hue Rhodes Comedy Drama
4302.0,Shane Meadows,Bob Hoskins,Annette Badland,Karl Collins,Comedy Drama Romance Sport,24 7: Twenty Four Seven,Bob Hoskins Annette Badland Karl Collins Shane Meadows Comedy Drama Romance Sport
4303.0,Roland Emmerich,Jeremy Irvine,Caleb Landry Jones,Matt Craven,Drama,Stonewall,Jeremy Irvine Caleb Landry Jones Matt Craven Roland Emmerich Drama
4304.0,unknown,Joe Morton,Colin Ferguson,Salli Richardson-Whitfield,Comedy Drama Sci-Fi,Eureka            ,Joe Morton Colin Ferguson Salli Richardson-Whitfield unknown Comedy Drama Sci-Fi
4305.0,Jugal Hansraj,Saif Ali Khan,Sanjay Mishra,Javed Jaffrey,Animation Comedy Family Romance,Roadside Romeo,Saif Ali Khan Sanjay Mishra Javed Jaffrey Jugal Hansraj Animation Comedy Family Romance
4306.0,Danny Provenzano,Vincent Pastore,Frank Vincent,Chuck Zito,Crime Drama,This Thing of Ours,Vincent Pastore Frank Vincent Chuck Zito Danny Provenzano Crime Drama
4307.0,Bill Muir,Alex Kendrick,Jansen Panettiere,Tiya Sircar,Adventure Family Fantasy,The Lost Medallion: The Adventures of Billy Stone,Alex Kendrick Jansen Panettiere Tiya Sircar Bill Muir Adventure Family Fantasy
4308.0,Richard LaGravenese,Anna Kendrick,Jeremy Jordan,Charly Bivona,Comedy Drama Musical Romance,The Last Five Years,Anna Kendrick Jeremy Jordan Charly Bivona Richard LaGravenese Comedy Drama Musical Romance
4309.0,Noah Buschel,Merritt Wever,Amy Ryan,Paul Adelstein,Drama,The Missing Person,Merritt Wever Amy Ryan Paul Adelstein Noah Buschel Drama
4310.0,Brian Yuzna,Melinda Clarke,Kent McCord,Sarah Douglas,Horror Romance Sci-Fi,Return of the Living Dead III,Melinda Clarke Kent McCord Sarah Douglas Brian Yuzna Horror Romance Sci-Fi
4311.0,Hunter Richards,Jason Statham,Chris Evans,Dane Cook,Drama Romance,London,Jason Statham Chris Evans Dane Cook Hunter Richards Drama Romance
4312.0,Laurie Collyer,Brad William Henke,Kate Burton,Michelle Hurst,Drama,Sherrybaby,Brad William Henke Kate Burton Michelle Hurst Laurie Collyer Drama
4313.0,Bruce McCulloch,Martin Starr,Megan Mullally,Chris Penn,Comedy Crime,Stealing Harvard,Martin Starr Megan Mullally Chris Penn Bruce McCulloch Comedy Crime
4314.0,Aaron Hann,Jordi Vilasuso,Michael McLafferty,Kaiwi Lyman-Mersereau,Drama Horror Mystery Sci-Fi Thriller,Circle,Jordi Vilasuso Michael McLafferty Kaiwi Lyman-Mersereau Aaron Hann Drama Horror Mystery Sci-Fi Thriller
4315.0,James Watkins,Michael Fassbender,Jack O'Connell,Lorraine Stanley,Horror Thriller,Eden Lake,Michael Fassbender Jack O'Connell Lorraine Stanley James Watkins Horror Thriller
4316.0,Catherine Hardwicke,Frances Fisher,James Kyson,Marlene Forte,Thriller,Plush,Frances Fisher James Kyson Marlene Forte Catherine Hardwicke Thriller
4317.0,Phil Claydon,MyAnna Buring,James Corden,Silvia Colloca,Action Comedy Fantasy Horror,Vampire Killers,MyAnna Buring James Corden Silvia Colloca Phil Claydon Action Comedy Fantasy Horror
4318.0,Ralph Ziman,Rapulana Seiphemo,Kenneth Nkosi,Robert Hobbs,Action Crime Drama,Gangster's Paradise: Jerusalema,Rapulana Seiphemo Kenneth Nkosi Robert Hobbs Ralph Ziman Action Crime Drama
4319.0,John Simpson,Colin Salmon,Lee Evans,Ian McNeice,Crime Drama Thriller,Freeze Frame,Colin Salmon Lee Evans Ian McNeice John Simpson Crime Drama Thriller
4320.0,Colin Minihan,Mackenzie Gray,Sean Rogerson,Ashleigh Gryzko,Horror,Grave Encounters,Mackenzie Gray Sean Rogerson Ashleigh Gryzko Colin Minihan Horror
4321.0,Conor McMahon,Peter McQuinn,Tommy Knight,Jemma Curran,Comedy Horror,Stitches,Peter McQuinn Tommy Knight Jemma Curran Conor McMahon Comedy Horror
4322.0,Chris Shadley,Daniel Baldwin,William Lee Scott,Marc Macaulay,Crime Drama Horror Mystery Thriller,Nine Dead,Daniel Baldwin William Lee Scott Marc Macaulay Chris Shadley Crime Drama Horror Mystery Thriller
4323.0,Simon Napier-Bell,Alice Cooper,Tim Rice,Louis Walsh,Documentary,"To Be Frank, Sinatra at 100",Alice Cooper Tim Rice Louis Walsh Simon Napier-Bell Documentary
4324.0,Woody Allen,Woody Allen,Charlotte Rae,Louise Lasser,Comedy,Bananas,Woody Allen Charlotte Rae Louise Lasser Woody Allen Comedy
4325.0,Simon Yin,Paul Sheehan,Linus Roache,Kathy Uyen,Thriller,Supercapitalist,Paul Sheehan Linus Roache Kathy Uyen Simon Yin Thriller
4326.0,Jeff Crook,Nicholas Gonzalez,Mario Cimarro,Ricardo Chavira,Action Crime Drama Thriller,Rockaway,Nicholas Gonzalez Mario Cimarro Ricardo Chavira Jeff Crook Action Crime Drama Thriller
4327.0,unknown,Steven Weber,Tim Daly,Amy Yasbeck,Comedy Drama,Wings            ,Steven Weber Tim Daly Amy Yasbeck unknown Comedy Drama
4328.0,Orson Welles,Rita Hayworth,Everett Sloane,Ted de Corsia,Crime Drama Film-Noir Mystery Thriller,The Lady from Shanghai,Rita Hayworth Everett Sloane Ted de Corsia Orson Welles Crime Drama Film-Noir Mystery Thriller
4329.0,Dave Payne,Mircea Monroe,Lew Temple,Robert Pine,Horror Thriller,No Man's Land: The Rise of Reeker,Mircea Monroe Lew Temple Robert Pine Dave Payne Horror Thriller
4330.0,James Cox,Jake Gyllenhaal,M.C. Gainey,Mark Rolston,Crime Drama,Highway,Jake Gyllenhaal M.C. Gainey Mark Rolston James Cox Crime Drama
4331.0,Jonas Åkerlund,Noel Gugliemi,Saffron Burrows,Matt Lucas,Comedy Crime Drama,Small Apartments,Noel Gugliemi Saffron Burrows Matt Lucas Jonas Åkerlund Comedy Crime Drama
4332.0,Brad Copeland,Sunil Narkar,Ben Schwartz,Glenn Howerton,Comedy,Coffee Town,Sunil Narkar Ben Schwartz Glenn Howerton Brad Copeland Comedy
4333.0,Paul Bunnell,Kate Maberly,Kevin McCarthy,Paul Williams,Comedy Fantasy Musical Sci-Fi,The Ghastly Love of Johnny X,Kate Maberly Kevin McCarthy Paul Williams Paul Bunnell Comedy Fantasy Musical Sci-Fi
4334.0,Phil Morrison,Sally Hawkins,Curtiss Cook,Peter Hermann,Comedy Drama,All Is Bright,Sally Hawkins Curtiss Cook Peter Hermann Phil Morrison Comedy Drama
4335.0,Harald Reinl,Christopher Lee,Lex Barker,Karin Dor,Horror Mystery,The Torture Chamber of Dr. Sadism,Christopher Lee Lex Barker Karin Dor Harald Reinl Horror Mystery
4336.0,James Cox,Jon Mack,Powers Boothe,Josh Meyers,Comedy Drama,Straight A's,Jon Mack Powers Boothe Josh Meyers James Cox Comedy Drama
4337.0,Richard Lester,Buster Keaton,Zero Mostel,Phil Silvers,Comedy Musical,A Funny Thing Happened on the Way to the Forum,Buster Keaton Zero Mostel Phil Silvers Richard Lester Comedy Musical
4338.0,Michael Moore,Michael Moore,Eddie Vedder,Steve Earle,Documentary,Slacker Uprising,Michael Moore Eddie Vedder Steve Earle Michael Moore Documentary
4339.0,Tanner Beard,William McNamara,Kevin Alejandro,Glenn Morshower,Action Adventure History Western,The Legend of Hell's Gate: An American Conspiracy,William McNamara Kevin Alejandro Glenn Morshower Tanner Beard Action Adventure History Western
4340.0,Scott Dow,Trenton Rostedt,Wray Crawford,Dave Sheridan,Comedy Horror,The Walking Deceased,Trenton Rostedt Wray Crawford Dave Sheridan Scott Dow Comedy Horror
4341.0,Derick Martini,Kevin Zegers,Bella Heathcote,Tom Arnold,Drama Horror Mystery Thriller,The Curse of Downers Grove,Kevin Zegers Bella Heathcote Tom Arnold Derick Martini Drama Horror Mystery Thriller
4342.0,Jerry Dugan,Melissa Bolona,Michael Aaron Milligan,James Chalke,Thriller,Shark Lake,Melissa Bolona Michael Aaron Milligan James Chalke Jerry Dugan Thriller
4343.0,Tim Hunter,Keanu Reeves,Daniel Roebuck,Ione Skye,Crime Drama,River's Edge,Keanu Reeves Daniel Roebuck Ione Skye Tim Hunter Crime Drama
4344.0,Michael Polish,Peter Coyote,Anthony Edwards,Jon Gries,Drama Fantasy,Northfork,Peter Coyote Anthony Edwards Jon Gries Michael Polish Drama Fantasy
4345.0,William Kaufman,Paul McGillion,Mike 'The Miz' Mizanin,David Lewis,Action Thriller,The Marine 4: Moving Target,Paul McGillion Mike 'The Miz' Mizanin David Lewis William Kaufman Action Thriller
4346.0,Rodrigo Cortés,Ryan Reynolds,Samantha Mathis,Erik Palladino,Drama Mystery Thriller,Buried,Ryan Reynolds Samantha Mathis Erik Palladino Rodrigo Cortés Drama Mystery Thriller
4347.0,Richard Ayoade,Craig Roberts,Paddy Considine,Sally Hawkins,Comedy Drama Romance,Submarine,Craig Roberts Paddy Considine Sally Hawkins Richard Ayoade Comedy Drama Romance
4348.0,Jehane Noujaim,Khalid Abdalla,Ahmed Hassan,Aida Elkashef,Documentary Drama History News,The Square,Khalid Abdalla Ahmed Hassan Aida Elkashef Jehane Noujaim Documentary Drama History News
4349.0,Pascal Arnold,Karl E. Landler,Lizzie Brocheré,Pierre Perrier,Drama,One to Another,Karl E. Landler Lizzie Brocheré Pierre Perrier Pascal Arnold Drama
4350.0,Kimberly Peirce,Chloë Grace Moretz,Judy Greer,Portia Doubleday,Drama Fantasy Horror,Carrie,Chloë Grace Moretz Judy Greer Portia Doubleday Kimberly Peirce Drama Fantasy Horror
4351.0,Remo,Lauren Gottlieb,Remo,Prabhudheva,Drama Musical,ABCD (Any Body Can Dance),Lauren Gottlieb Remo Prabhudheva Remo Drama Musical
4352.0,Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,Horror,A Nightmare on Elm Street,Johnny Depp Lin Shaye Amanda Wyss Wes Craven Horror
4353.0,James Marsh,Paul McGill,Philippe Petit,Jean-Louis Blondeau,Biography Crime Documentary History Thriller,Man on Wire,Paul McGill Philippe Petit Jean-Louis Blondeau James Marsh Biography Crime Documentary History Thriller
4354.0,John Laing,Siobhan Marshall,Peter Feeney,Rachel Nash,Drama,Abandoned,Siobhan Marshall Peter Feeney Rachel Nash John Laing Drama
4355.0,Jamal Hill,Logan Browning,Adam Ratcliffe,Faizon Love,Drama,Brotherly Love,Logan Browning Adam Ratcliffe Faizon Love Jamal Hill Drama
4356.0,Daniel Stamm,Caleb Landry Jones,Ashley Bell,Patrick Fabian,Drama Horror Thriller,The Last Exorcism,Caleb Landry Jones Ashley Bell Patrick Fabian Daniel Stamm Drama Horror Thriller
4357.0,Sam Taylor-Johnson,Kristin Scott Thomas,Ophelia Lovibond,Anne-Marie Duff,Biography Drama Music,Nowhere Boy,Kristin Scott Thomas Ophelia Lovibond Anne-Marie Duff Sam Taylor-Johnson Biography Drama Music
4358.0,Elia Kazan,Marlon Brando,Karl Malden,Kim Hunter,Drama,A Streetcar Named Desire,Marlon Brando Karl Malden Kim Hunter Elia Kazan Drama
4359.0,Stanley Kubrick,George C. Scott,Slim Pickens,Keenan Wynn,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,George C. Scott Slim Pickens Keenan Wynn Stanley Kubrick Comedy
4360.0,Carlos Carrera,Damián Alcázar,Ana Claudia Talancón,Pedro Armendáriz Jr.,Drama Romance,El crimen del padre Amaro,Damián Alcázar Ana Claudia Talancón Pedro Armendáriz Jr. Carlos Carrera Drama Romance
4361.0,Benh Zeitlin,Quvenzhané Wallis,Gina Montana,Dwight Henry,Drama Fantasy,Beasts of the Southern Wild,Quvenzhané Wallis Gina Montana Dwight Henry Benh Zeitlin Drama Fantasy
4362.0,J. Lee Thompson,Roddy McDowall,Paul Williams,Claude Akins,Action Sci-Fi,Battle for the Planet of the Apes,Roddy McDowall Paul Williams Claude Akins J. Lee Thompson Action Sci-Fi
4363.0,Maggie Greenwald,Aidan Quinn,David Patrick Kelly,Jane Adams,Drama Music,Songcatcher,Aidan Quinn David Patrick Kelly Jane Adams Maggie Greenwald Drama Music
4364.0,Vera Farmiga,Donna Murphy,Bill Irwin,Michael Chernus,Drama,Higher Ground,Donna Murphy Bill Irwin Michael Chernus Vera Farmiga Drama
4365.0,Vijay Chandar,Hansika Motwani,T.R. Silambarasan,Brahmanandam,Comedy Romance,Vaalu,Hansika Motwani T.R. Silambarasan Brahmanandam Vijay Chandar Comedy Romance
4366.0,Morgan Spurlock,Quentin Tarantino,J.J. Abrams,Donald Trump,Comedy Documentary,The Greatest Movie Ever Sold,Quentin Tarantino J.J. Abrams Donald Trump Morgan Spurlock Comedy Documentary
4367.0,Jonathan Wacks,Steve Buscemi,Gary Farmer,Jon Gries,Comedy Horror,Ed and His Dead Mother,Steve Buscemi Gary Farmer Jon Gries Jonathan Wacks Comedy Horror
4368.0,Khyentse Norbu,Tshewang Dendup,Lhakpa Dorji,Sonam Kinga,Adventure Drama,Travelers and Magicians,Tshewang Dendup Lhakpa Dorji Sonam Kinga Khyentse Norbu Adventure Drama
4369.0,Ted Post,Clint Eastwood,Bruce Dern,Alan Hale Jr.,Western,Hang 'Em High,Clint Eastwood Bruce Dern Alan Hale Jr. Ted Post Western
4370.0,Richard Brooks,Humphrey Bogart,Jim Backus,Kim Hunter,Crime Drama Film-Noir,Deadline - U.S.A.,Humphrey Bogart Jim Backus Kim Hunter Richard Brooks Crime Drama Film-Noir
4371.0,Tony Krantz,George Newbern,Tom Cavanagh,Cas Anvar,Horror Thriller,Sublime,George Newbern Tom Cavanagh Cas Anvar Tony Krantz Horror Thriller
